id,edge,link,interface,mode,type,start,end,bytesTx,bytesRx,bytesTotal
974,KA04138VC,ATT - (Mettel - BDB.107845),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,32438155666,53322451871,85760607537
974,KA04138VC,10.64.3.140,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,1457490,21762374,23219864
3824,ZL00091VC,Granite - (MetTel - 33.RBCB.124488),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,63600165370,87522107287,151122272657
3824,ZL00091VC,10.1.8.78,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,791187740,962167651,1753355391
4061,ZL01518VC,10.1.9.132,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,15630318,94550613,110180931
4061,ZL01518VC,Comcast Cable Communications,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,46425907653,80404061394,126829969047
3253,PP02536VC,10.64.5.210,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,371132168,1380068046,1751200214
3253,PP02536VC,Signet Cradlepoint (330-608-4330),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,20742257800,35371566203,56113824003
1280,KA04095VC,BYOB - CenturyLink - 05/KXGS/434025 /PN,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,52884513186,72526711269,125411224455
1280,KA04095VC,10.1.4.216,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
3259,PP02596VC,166.129.199.12,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,29424338367,34871567501,64295905868
3259,PP02596VC,10.64.6.35,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,18932506,71211081,90143587
4380,KA01053VC,10.64.11.36,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,120857068,1580828038,1701685106
4380,KA01053VC,Frontier/MTL-10.RBDB.108400,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,23786771569,90248268751,114035040320
1174,ZL00684VC,Buckeye BB - MetTel (17.RBCB.121066),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,44007724782,73646516787,117654241569
1174,ZL00684VC,10.64.3.206,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,195205760,4675612715,4870818475
456,JA03751VC,Verizon Wireless (Signet - 234.788.9204),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,263004689609,94309321393,357314011002
456,JA03751VC,Verizon Wireless (MTL - 385.226.0729),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,19749371655,28807714098,48557085753
480,KA02278VC,Baja Broadband (Mettel - BCB.125687),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,25326319639,53740607451,79066927090
480,KA02278VC,ATT Wireless (MTL - 5665882985),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,7147707,25308949,32456656
3486,OT02862VC,Optimum Online,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,65434464841,99063865901,164498330742
3486,OT02862VC,Verizon Wireless,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
3060,ZL01600VC,DIGI WR21 Wireless (5662957412/9175940180),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
3060,ZL01600VC,Spectrum (Mettel -  10.RBCB.120433),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,56069848444,107536386060,163606234504
1165,ZL01594VC,10.1.4.27,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,41170474,3548746,44719220
1165,ZL01594VC,Suddenlink (Mettel - BCB.121015 - Parent to PP01172),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,60295463052,210598384529,270893847581
69,KA00626VC,10.1.1.237,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,35366617,232745572,268112189
69,KA00626VC,Granite (MetTel - 36.RBCB.124510),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,33189359372,81710030779,114899390151
4660,PE05548VC,154.20.252.11,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,53316064463,76555632897,129871697360
4660,PE05548VC,10.66.0.199,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,17100759,169869206,186969965
5042,PP03903VC,10.64.5.188,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,28271294,51236256,79507550
5042,PP03903VC,Cradle Point,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,32113875124,37074774717,69188649841
4598,PP02639VC,10.1.10.174,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,10303000,126231910,136534910
4598,PP02639VC,ATT  (MetTel - 24.RBDB.108269),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,29869620283,38303268574,68172888857
5113,PP01500VC - New 520,166.170.35.245,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,31586265523,34246940158,65833205681
5113,PP01500VC - New 520,10.1.3.126,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,3951471997,4411447118,8362919115
1027,KA01462VC,Digi TransPort WR21(3475731623),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,43080723,178361882,221442605
1027,KA01462VC,Spectrum circuit,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,25212438811,70704348525,95916787336
4540,PP00598VC,10.1.11.240,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,1604448553,4255595606,5860044159
4540,PP00598VC,166.171.185.218,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,19448548499,29897761297,49346309796
56,JA02444VC,Verizon Wireless (Mettel - 9293036653),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
56,JA02444VC,Comcast (MetTel - BCB.127095),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,41137145390,151814985757,192952131147
1337,KA02976VC,AT&T Wireless (Signet - 330.217.4631),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,40668037386,74011322775,114679360161
1337,KA02976VC,Verizon Wireless (MetTel),GE2,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,8631688310,22395185446,31026873756
3452,KA02216VC,10.64.7.25,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,2876390,44586825,47463215
3452,KA02216VC,Broadband (Mettel- 53.RBDB.106847),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,20979706507,54325870419,75305576926
3521,ZL00289VC,Granite (MetTel - 22.RBCB.125650),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,54351170133,90269491287,144620661420
3521,ZL00289VC,10.1.9.140,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,49531142,33343192,82874334
207,KA01534VC,Comcast - (MtetTel - BCB.127145),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,27249626758,60900677795,88150304553
207,KA01534VC,Verizon Wireless (MTL-3479315856),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,43602606,22996079,66598685
4033,PP00774VC,Verizon Wireless (MetTel),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,27510198,231216052,258726250
4033,PP00774VC,134.6.59.138,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,31838006797,38555692613,70393699410
4933,PP01320VC,10.1.6.30,GE2,PRIVATE,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,3317942157,7102212899,10420155056
4933,PP01320VC,Signet Cradlepoint,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,20858518395,25788262453,46646780848
3531,ZL00647VC,Time Warner (Mettel- 10.RBCB.120428),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,67490571294,116113084323,183603655617
3531,ZL00647VC,10.64.13.225,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,12257075,324357844,336614919
125,JA02541VC,47.145.127.180,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,46317731754,123755722159,170073453913
125,JA02541VC,10.1.7.230,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,7149091,9452040,16601131
1345,KA04788VC,10.64.4.254,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,810739,323607,1134346
1345,KA04788VC,Spectrum - (MetTel - 30.RBCB.129732),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,30210937225,86187056666,116397993891
4170,KA00642VC,Verizon Wireless (MetTel - 646.951.5712),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,7749108379,10199166849,17948275228
4170,KA00642VC,AT&T DSL (MetTel - 16.RBDB.107453),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,23913485700,72584729219,96498214919
414,KA02222VC,10.1.3.49,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,6953797,4212917,11166714
414,KA02222VC,98.249.84.96,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,41588035532,57780508538,99368544070
5167,PP03741VC_new,174.198.4.38,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,34384005106,45621715561,80005720667
5167,PP03741VC_new,10.67.1.73,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,129386565,1242807163,1372193728
4708,ZL01331VC,Verizon Wireless (MetTel - 470.316.8934),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,99675562,1686754795,1786430357
4708,ZL01331VC,Verizon Wireless (Signet - 234.788.5533),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,38312814548,70190043862,108502858410
4662,PE05561VC,10.66.0.109,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,32857068318,66990525949,99847594267
4662,PE05561VC,Bell Canada (MetTel - 66.RBCB.129098),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,42754350134,64659797631,107414147765
4502,PP00146VC,10.1.11.177,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,3107177128,2833592963,5940770091
4502,PP00146VC,166.171.59.61,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,29001196593,41292821242,70294017835
3668,PP02592VC,166.171.59.247,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,34430788215,51190650754,85621438969
3668,PP02592VC,10.64.7.13,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,19299558,110443763,129743321
237,KA00286VC,TimeWarner Cable (MetTel - 10.RBCB.129573),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,42328520451,141389917725,183718438176
237,KA00286VC,Verizon Wireless (MetTel),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,16675287,213302774,229978061
593,KA02790VC,10.1.9.34,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,6185902,25238162,31424064
593,KA02790VC,24.2.150.162,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,27555813840,56069875322,83625689162
680,KA01205VC,Atlantic Broadband (Mettel - BCB.125688),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,51868754618,144860292170,196729046788
680,KA01205VC,ATT Wireless (MetTel - 5663179552),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,11026618,66143238,77169856
569,KA02990VC,Spectrum-MetTel - 97.104.113.148,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,40518279333,69094549417,109612828750
569,KA02990VC,10.1.3.27,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,312579,3139872,3452451
4279,KA00697VC,CenturyLink (MetTel  - ETH100-23816660),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,27166641885,62806267149,89972909034
4279,KA00697VC,10.64.10.238,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,1263396,23481653,24745049
1056,JA02500VC,10.64.3.222,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,6079032,691460,6770492
1056,JA02500VC,Spectrum (MetTel - 16.RBCB.120746),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,47595518819,152858212507,200453731326
4189,ZL03748VC,10.64.10.118,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,10979004,4313183,15292187
4189,ZL03748VC,ATT DSL (MetTel - 33.RBDB.107848),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,55879372286,90710752288,146590124574
4401,KA01784VC,Verizon Wireless (MetTel),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,2824925,3405782,6230707
4401,KA01784VC,Lumen (Mettel - '33.RBBT.117813'),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,35786998584,130785204284,166572202868
2973,PE05131VC,10.66.0.10,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,7823331,8205686,16029017
2973,PE05131VC,75.155.36.15,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,63469515603,113716145933,177185661536
4638,PE05039VC,'Rogers' for Mettel Circuit '66.RBCB.148288',GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,62949992279,123211385705,186161377984
4638,PE05039VC,AT&T Wireless (MetTel - 639.580.9039),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,572059124,11618046910,12190106034
1336,KA02956VC,ATT (Mettel- 30.RBCB.120812),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,33047896474,83032478821,116080375295
1336,KA02956VC,10.64.5.20,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,4758041,7145265,11903306
656,KA00775VC,Granite - (Mettel - 23.RBCB.124492),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,29157469474,61692548632,90850018106
656,KA00775VC,10.1.2.230,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,39007215,59511227,98518442
628,KA02852VC,Verizon Wireless (MetTel - 276.696.4544),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,4456483,22908568,27365051
628,KA02852VC,Lumen (Signet - 441480147),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,38434825038,109392157184,147826982222
538,KA02889VC,10.1.3.127,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
538,KA02889VC,47.149.106.141,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,51543552054,128788696075,180332248129
1029,KA01572VC ,Lumen (Signet - 442534106),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,38252583153,85111373182,123363956335
1029,KA01572VC ,10.1.4.55,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,48657043,188387010,237044053
5023,PP03920VC,166.170.23.13,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,33199763351,47089435810,80289199161
5023,PP03920VC,10.64.10.80,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,28267286,38634348,66901634
3646,PP01340VC,107.107.60.63,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,32390494749,41860940820,74251435569
3646,PP01340VC,10.1.7.108,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,41262531,674303104,715565635
132,JA02555VC,10.64.2.246,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,27128621,307298532,334427153
132,JA02555VC,Armstrong (MetTel - 17.RBCB.125501),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,35523329536,119239878290,154763207826
4636,PE05027VC,Bell Canada (MetTel - 66.RBCB.129350),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,40270341384,66210787245,106481128629
4636,PE05027VC,Rogers Wireless (MetTel - 639.581.4193),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,18445983118,14312741198,32758724316
4097,PE05172VC,50.72.165.179,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,55065935802,92137596451,147203532253
4097,PE05172VC,10.66.0.162,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
372,KA00628VC,ATT Wireless (MTL-5669771935),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,17936961,19837359,37774320
372,KA00628VC,Charter- (MetTel - 36.RBCB.125416),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,25091361366,52178837773,77270199139
4523,PP00414VC,166.137.177.250,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,20580893331,24170356273,44751249604
4523,PP00414VC,10.1.11.203,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,19392712,19231379,38624091
5133,PP00444VC,AT&T Wireless (Signet - 330.322.0153),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,3085230886,9526230314,12611461200
5133,PP00444VC,Active Reach (ARE) - KA01774VC Parent Store,GE2,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,14261857394,42706150025,56968007419
168,KA00020VC,Comcast (MetTel - 39.RBCB.127108),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,28061793075,78795374281,106857167356
168,KA00020VC,10.1.9.175,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,63854729,1074974035,1138828764
441,KA00734VC,10.1.3.65,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
441,KA00734VC,Spectrum - (MetTel - 48.RBCB.129751),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,28415384219,59695827087,88111211306
1002,JA02496VC,Summit (Mettel - 16.RBCB.130448),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,45079950179,208044951760,253124901939
1002,JA02496VC,10.64.3.207,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,138,138,276
4073,ZL01548VC,Comcast (Mettel - 43.RBCB.125459),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,51948872063,97525238959,149474111022
4073,ZL01548VC,10.1.7.154,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
75,JA02468VC,Verizon wireless -(Mettel -9293036666 ),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,28752408,50131889,78884297
75,JA02468VC,24.147.29.174,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,50390591093,163338525498,213729116591
1232,KA02106VC,10.1.5.21,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,175703603,1947311628,2123015231
1232,KA02106VC,Cox/MTL-23.RBCB.120933,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,32300286170,72848704855,105148991025
3749,PP00310VC - Enabled Digi 11/24/21 approved by EHW,Verizon Wireless (Signet - 330.603.3603),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,29956111381,35934923329,65891034710
3749,PP00310VC - Enabled Digi 11/24/21 approved by EHW,Verizon Wireless (MetTel),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,3227670315,26084125043,29311795358
3964,PP00027VC,BCB.121804 (MTL - Comcast),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,14327389353,27341356010,41668745363
3964,PP00027VC,10.1.8.87,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,5066960,90488142,95555102
583,KA01874VC,Comcast (MetTel - 51.RBCB.127021),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,20551240220,45895018929,66446259149
583,KA01874VC,ATT Wireless (MetTel - 5666330235),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,22487207,7367919,29855126
4102,ZL01264VC,10.1.9.160,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,16172221,265024520,281196741
4102,ZL01264VC,CenturyLink/MTL-60.RBDB.107541,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,41745904990,82676621069,124422526059
2950,ZL00990VC,MetTel (TDS Broadband:  37.RBCB.150028),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,52096903360,89670499620,141767402980
2950,ZL00990VC,10.1.5.14,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,8839660,38231411,47071071
285,JA02511VC,10.1.2.150,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,7372612,131142524,138515136
285,JA02511VC,24.126.74.138- Comcast Cable,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,53069869847,222398790948,275468660795
3951,KA02155VC,Granite - (MetTel - BCB.124527),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,31517758127,64775699919,96293458046
3951,KA02155VC,10.73.0.90,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
1343,KA04755VC,10.1.5.139,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,35073942,34393839,69467781
1343,KA04755VC,Comcast (Mettel -  '18.RBCB.145945'' ),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,23223542661,60728563207,83952105868
4615,OT02740VC,4.53.170.10  65/KQGN/176752//FTNC/ - VZ DIA,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,57684816062,77022464279,134707280341
4615,OT02740VC,10.1.12.169,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,11894524,24199795,36094319
893,KA01187VC,67.162.249.254,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,29383558381,84610524748,113994083129
893,KA01187VC,10.1.3.205,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,25797920,154507002,180304922
5025,PP03917VC,Signet CP (BYOB),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,22919668456,75749800846,98669469302
5025,PP03917VC,10.1.5.51,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,13749769591,357768872516,371518642107
385,KA02220VC,10.1.1.207,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,12598206,156077746,168675952
385,KA02220VC,174.111.194.152 Spectrum-MetTel,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,21388146235,64000632968,85388779203
4783,JA02531VC,10.1.10.176,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,10104604,54475112,64579716
4783,JA02531VC,Spectrum - (MetTel - 33.RBCB.125640),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,60837291376,168006228781,228843520157
4018,KA02785VC,10.64.9.101,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,1038304,12948760,13987064
4018,KA02785VC,ATT (MetTel - BDB.107148),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,23735037833,68041703383,91776741216
678,KA01162VC,Cox (MTL - 18.RBCB.126992),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,34741550788,81391497102,116133047890
678,KA01162VC,10.1.10.195,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
731,KA02698VC,Verizon Wireless (MTL- 5663109716),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,15655482,29823044,45478526
731,KA02698VC,ATT DSL (Mettel DB.107969),SFP1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,16879307471,29869745281,46749052752
731,KA02698VC,ATT (Mettel -  BDB.107968),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,18417876164,42543973397,60961849561
5046,PP03564VC,10.1.16.233,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,26968019,100343831,127311850
5046,PP03564VC,Cradle Point,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,31374886177,43603706788,74978592965
3767,PP00987VC,10.1.4.215,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,76050072,94468836,170518908
3767,PP00987VC,AT&T Wireless (Signet - 330.217.8565),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,32728441078,44609757099,77338198177
4504,PP00176VC,10.64.11.99,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,11512802,63932028,75444830
4504,PP00176VC,AT&T FIBER BYOB,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,19873071921,33636790120,53509862041
1183,ZL01535VC,10.64.3.254,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
